artist_name,artist_id
Tyga,3830
Tyla Jane,3831
Tyle,3832
Tyler Touché,3833
Tyler Yarema,3834
"Tyler, The Creator",3835
U2,3836
USHER,3837
Ulrich Steier,3838
Ultra Band,3839
Ultra Funk,3840
Umberto Giordano,3841
Uncle Kracker,3842
Uncle Lucius,3843
Uncle Tupelo,3844
Unknown,3845
Unknown Mortal Orchestra,3846
Urdaneta,3847
VWLS,3848
Vacación,3849
Vacations,3850
Valdespino,3851
Valentin Silvestrov,3852
Valentino,3853
Valentín Elizalde,3854
Valerie June,3855
Valerio Castilla,3856
Vampire Weekend,3857
Van Halen,3858
Van Morrison,3859
Vance Joy,3860
Vandenberg,3861
Vanessa Hudgens,3862
Vangelis,3863
Vanilla Ace,3864
Vantage,3865
Variable D,3866
Various Artists,3867
Verdena,3868
Vetusta Morla,3869
Vic Damone,3870
Vicente Fernández,3871
Vicentico,3872
Viceroy,3873
Victor Cordero,3874
Victor Jara,3875
Victoria Monét,3876
Vieja Trova Santiaguera,3877
Vigiland,3878
Villagers,3879
Vina Anais,3880
Vince Guaraldi,3881
Vince Guaraldi Trio,3882
Vincenzo Adelini,3883
Vincenzo Bellini,3884
Vinicio Capossela,3885
Vintage Culture,3886
Vinícius de Moraes,3887
Violent Femmes,3888
Vita Alexander,3889
Vive la Palabra,3890
Volbeat,3891
Voxtrot,3892
Voz De Mando,3893
Vulfpeck,3894
W.A.S.P.,3895
WALK THE MOON,3896
WEISS,3897
WILLOW,3898
Wale,3899
Walk off the Earth,3900
Wallace,3901
Wallows,3902
Walt Weiskopf,3903
Walter Jacobs,3904
War,3905
Warren Zevon,3906
Washed Out,3907
Watchhouse,3908
Watermät,3909
Waterparks,3910
Watkins Family Hour,3911
Waylon Jennings,3912
We The Kings,3913
We The Lion,3914
Ween,3915
Weezer,3916
Welshly Arms,3917
Wendy Marcini,3918
Wes Walker,3919
Westlife,3920
Wet Baes,3921
Wham!,3922
Whethan,3923
Whiskey Myers,3924
White Denim,3925
White Lies,3926
White Reaper,3927
Whitefield Brothers,3928
Whitesnake,3929
Whitney,3930
Wilco,3931
Wilczynski,3932
Wild Child,3933
Wild Rivers,3934
Wild the Coyote,3935
Wildflower Trio,3936
Wilkins,3937
Will Champlin,3938
William Fitzsimmons,3939
William Grant Still,3940
William Lynn,3941
William Onyeabor,3942
William Prince,3943
William The Conqueror,3944
William Walton,3945
William Wild,3946
Willie Colón,3947
Willie Dixon,3948
Willie Nelson,3949
Willie Wright,3950
Wilson Pickett,3951
Wings,3952
Wisin,3953
Wisin & Yandel,3954
Wiz Khalifa,3955
Wizzdom,3956
Wolf Alice,3957
Wolf Krew,3958
Wolfgang Amadeus Mozart,3959
Wolfgang Vrecun,3960
Wolfine,3961
Wolfmother,3962
Wongo,3963
Woods,3964
World Party,3965
Wreckless Eric,3966
Wu-Tang Clan,3967
Wynton Kelly,3968
Wynton Marsalis,3969
X Ambassadors,3970
XOV,3971
Xantos,3972
Xavier Rudd,3973
Xoel López,3974
Xriz,3975
Xuefei Yang,3976
YACHT,3977
Yahritza Y Su Esencia,3978
Yandar,3979
Yandar & Yostin,3980
Yandel,3981
Yasmine Cothran,3982
Yazoo,3983
Yeah Yeah Yeahs,3984
Yehudit Ravitz,3985
Yelena Eckemoff,3986
Yellow House,3987
Yellowcard,3988
Yera,3989
Yes,3990
Yin Yin,3991
Yng Lvcas,3992
Yo Gotti,3993
Yo La Tengo,3994
Yo Trane,3995
Yoko Ono,3996
Yolanda Be Cool,3997
Yoss Bones,3998
Young Franco,3999
Young Man Neal,4000
Young Thug,4001
Young Wonder,4002
Young the Giant,4003
Youngblood Hawke,4004
Yrving & Lisa Yeras,4005
Yukari Itou,4006
Yuri,4007
Yuridia,4008
Yusef Lateef,4009
Yusuf / Cat Stevens,4010
Yvette Horner,4011
ZAYN,4012
ZZ Top,4013
Zac Brown Band,4014
Zac Efron,4015
Zach Bryan,4016
Zach Webb,4017
Zak Manley,4018
Zara Larsson,4019
Zedd,4020
Zenet,4021
Zerb,4022
Zero 7,4023
Ziggy Marley,4024
Zinning,4025
Zion,4026
Zion & Lennox,4027
Ziv Zaifman,4028
Zona Ganjah,4029
Zoot Money,4030
Zoufris Maracas,4031
Zoé,4032
Zuaraz,4033
Zucchero,4034
_tag,4035
a sound for you,4036
a-ha,4037
alt-J,4038
blink-182,4039
coffee?,4040
daigoro789,4041
dvsn,4042
eery,4043
filous,4044
flamingo zamperoni,4045
fun.,4046
gnash,4047
iLe,4048
iLoveMemphis,4049
jame minogue,4050
lili may,4051
mgk,4052
mockfly,4053
mooncycles,4054
of Montreal,4055
paniyolo,4056
sobhhï,4057
strøget,4058
twuan,4059
warner case,4060
zzoilo,4061
Álvaro Mondo Fernández,4062
Ángela Aguilar,4063
Örjan Hultén Orion,4064
ゼロ戦,4065
岸正之,4066
石橋和子,4067
落日飛車 Sunset Rollercoaster,4068
